patients	mock	mock_ratio	cor_mock	tgfb	tgfb_ratio	cor_tgfb
timepoint_0_rep1	49.3870568421312	outer	0.557214942627076	69.5601595572394	outer	0.564345057989167
timepoint_0_rep2	43.15860483751	outer	0.55295337575492	45.8748224508195	outer	0.576865658827499
timepoint_0_rep3	45.5404210635191	outer	0.554732908857268	53.4643746939838	outer	0.568728644545186
timepoint_0_5_rep1	42.9691600932392	outer	0.549423708097043	50.942948923623	outer	0.569762840289678
timepoint_0_5_rep1.1	46.8909048477135	outer	0.552780984276802	50.942948923623	outer	0.572659643090714
timepoint_0_5_rep3	44.5163834844917	neutral	0.556320096975436	46.2497675707619	outer	0.5825439087041
timepoint_1_rep1	45.512443121132	outer	0.552762429095775	47.9878768516732	outer	0.572465185800424
timepoint_1_rep2	45.8175381628242	outer	0.557137354665139	52.7785470777782	outer	0.576424593499025
timepoint_1_rep3	50.1696129399396	neutral	0.565770758058307	46.2534311200732	outer	0.588408588022847
timepoint_2_rep1	47.1288367896601	outer	0.552486977694134	49.5775288970131	outer	0.574128796031144
timepoint_2_rep2	50.7905609629274	outer	0.563623465521208	53.3234777872864	outer	0.582409368056049
timepoint_4_rep1	54.0726639824924	outer	0.559393814004568	50.8244381771994	outer	0.585772039067136
timepoint_4_rep2	52.8697996149067	outer	0.56510886883169	46.5117316083246	inner	0.587916056483118
timepoint_4_rep3	50.5938470235419	outer	0.569646257677023	46.8930716114479	outer	0.590416412091529
timepoint_8_rep1	58.3207195686933	outer	0.553305209928849	45.5525301910321	outer	0.586590938931126
timepoint_8_rep2	58.3682593432838	inner	0.555865288876017	43.3570616073033	neutral	0.586896975497357
timepoint_8_rep3	55.3671734960016	inner	0.57188476441783	45.8404528356266	outer	0.598427322967149
timepoint_16_rep1	61.5964551342123	neutral	0.540871419119237	47.7913078461582	outer	0.578649128648399
timepoint_16_rep2	59.6923071586821	neutral	0.548033351479444	47.2004914934377	neutral	0.579841956982114
timepoint_16_rep3	60.338554738767	outer	0.557953117250969	45.8200411575025	outer	0.582746731330227
timepoint_24_rep1	62.0709401775524	neutral	0.534422877306238	52.5530345992554	outer	0.588691705114866
timepoint_24_rep2	64.1384941083993	neutral	0.550474939196885	53.8035700520056	outer	0.586551857802337
timepoint_24_rep3	60.3990162209553	outer	0.557988802410496	45.8200411575025	outer	0.58274356920342
timepoint_72_rep1	64.7720454608068	outer	0.549631393334339	54.2153894860965	outer	0.560226703442589
timepoint_72_rep2	65.7677438390697	neutral	0.538807918574329	54.806546535832	outer	0.559966096431568
timepoint_72_rep3	65.5224769528516	neutral	0.548542607238766	53.8750086656661	outer	0.563131216694964
