patients	mock	mock_ratio	cor_mock	tgfb	tgfb_ratio	cor_tgfb
MGH26_A02	59.1025869129954	inner	0.346313630220391	54.1306263248784	outer	0.237344045861655
MGH26_A03	57.9194283913446	inner	0.371324305693897	59.7173173096456	outer	0.255235520133495
MGH26_A05	56.3271250308625	inner	0.365531335126104	44.5387107228154	inner	0.235156132603111
MGH26_A07	58.2840533735833	inner	0.395001999644701	46.5734054420659	inner	0.273179537400967
MGH26_A08	56.3528549689569	inner	0.251340981422713	47.0578869008156	outer	0.144744074362751
MGH26_A09	70.3302593908442	outer	0.443834360663185	57.1607947864071	inner	0.320284726671272
MGH26_A12	60.4929692055167	inner	0.368643865141583	58.6252276313148	outer	0.254429245190528
MGH26_B01	61.4013173352433	neutral	0.396759217912864	48.6469291628619	outer	0.272838640025744
MGH26_B02	54.7099701182366	outer	0.319369545253974	46.4401665622174	inner	0.21140498238874
MGH26_B05	59.3647810711937	inner	0.367385667556182	47.1001734184842	inner	0.241395359862297
MGH26_B06	60.5476922276283	inner	0.375646294283807	56.2157831483014	outer	0.267953639121609
MGH26_B10	49.8383381131338	inner	0.400713819385326	47.5127444040466	outer	0.289708429337146
MGH26_B12	54.7160955945291	inner	0.324891309566588	52.0235392992685	outer	0.204084418578005
MGH26_C01	62.7139848772645	inner	0.398238503139568	52.0861181669244	neutral	0.273984205792564
MGH26_C03	53.6703505239999	inner	0.37587530176006	34.3918695512439	inner	0.287253014027288
MGH26_C05	60.2242457851264	inner	0.387382539734004	61.3265891431547	outer	0.263812637509569
MGH26_C12	60.8512291315598	outer	0.393863279740213	53.7910607209208	outer	0.2551693130474
MGH26_D01	67.2975338782613	neutral	0.390207739500954	62.4067874634886	outer	0.268696938440331
MGH26_D03	60.9900241430802	inner	0.359134205767681	56.6349883859837	outer	0.238148788724007
MGH26_D06	59.5922024385232	inner	0.342456879085614	49.5515632261165	inner	0.21383175722921
MGH26_D07	55.5509299492958	inner	0.363475918900488	56.7178925099253	outer	0.229450506914019
MGH26_D08	50.5948683816885	inner	0.376425584163797	50.413334811976	outer	0.23830226493205
MGH26_D10	69.3749381586739	outer	0.484817932184788	65.2398681340652	outer	0.355770485449272
MGH26_E02	65.6094678652368	neutral	0.441226594082801	50.4907505423581	inner	0.314953316003868
