patients	pseudospace	ratio	cor_mock
No.Dox	61.4993235093776	outer	0.600274368553722
DAY1	63.4071019550281	outer	0.624015368545118
DAY2	57.1584591069446	inner	0.619849902821194
DAY3	62.371764148766	outer	0.666448187299615
DAY4	57.3707300965387	neutral	0.635144285873774
DAY5	61.9723227091789	inner	0.637255161244761
DAY6	58.882649094286	outer	0.644852673734175
DAY7	58.930776952522	outer	0.642069740831819
