patients	pseudospace	ratio	cor_tgfb
No.Dox	52.9643328007585	outer	0.603360363572369
DAY1	58.4255376788169	outer	0.615921648037753
DAY2	47.3692412946068	outer	0.616929587509476
DAY3	53.0198942364024	outer	0.651197046846578
DAY4	44.912521120793	outer	0.622949535848844
DAY5	57.7392571198496	outer	0.637691103022318
DAY6	45.7092821931656	inner	0.641186604727652
DAY7	53.7271284012801	outer	0.617730996945992
