patients	mock	mock_ratio	cor_mock	tgfb	tgfb_ratio	cor_tgfb
BC05_01	21.7770036682053	inner	0.377433279509213	10.7763115113351	outer	0.392616148904285
BC05_02	55.0665634375317	outer	0.376082430128166	74.536730547126	inner	0.377648250037524
BC05_04	41.9804822992559	inner	0.372784135977991	15.1222095619948	outer	0.380011270482715
BC05_07	63.7680778172754	outer	0.294213144926123	82.1449037110987	inner	0.311863640347919
BC05_08	62.4015227564663	inner	0.366394873282349	68.5057740795337	neutral	0.378105077398556
BC05_09	59.3480102945288	neutral	0.368562841429303	75.808593708306	inner	0.379368712232909
BC05_12	63.2760870698258	inner	0.32870970300284	73.8868602209805	inner	0.338411142750553
BC05_13	53.8244305159951	outer	0.384764891977732	62.9592759210279	inner	0.391809126500972
BC05_16	62.7487547229684	inner	0.365842294978763	71.7737259353609	inner	0.370362664291611
BC05_17	37.9473641518114	inner	0.318257079811654	18.9794403329786	outer	0.342986572317688
BC05_18	60.932630088806	inner	0.253647509158454	61.747716418265	neutral	0.270828029051836
BC05_20	53.8244305159951	outer	0.387931912636061	63.6578877002837	inner	0.390276328384886
BC05_21	61.2770990105813	inner	0.381425457211189	62.3440686396376	outer	0.385753600512565
BC05_22	18.8063926664614	outer	0.388803734285763	10.7915168494866	outer	0.391325690143007
BC05_23	56.8633946723571	outer	0.366823501752391	79.9010602853694	inner	0.373087311399336
BC05_25	30.1463189719929	neutral	0.368445910252857	15.9644769144332	inner	0.376781158392298
BC05_26	67.672266619861	inner	0.331087792419459	74.1960217980307	inner	0.345965266583309
BC05_27	18.8456340831024	outer	0.372462097048527	13.6271347542505	outer	0.379715509112626
BC05_28	65.486312770292	inner	0.350036008136731	67.7069105153279	neutral	0.360105263358041
BC05_29	64.1762806783568	neutral	0.316724422297568	72.3377727800188	neutral	0.337207305977221
BC05_30	66.9039456192822	inner	0.319159320374793	73.831000423807	inner	0.332283953912494
BC05_31	64.9431741653751	inner	0.336978479982687	67.3799789485515	outer	0.342754312209032
BC05_32	61.9688691846667	inner	0.341052236934368	73.1166483022701	outer	0.351764409659808
BC05_33	62.3732994643614	inner	0.378132436312827	68.9603760108399	inner	0.382785749153082
BC05_34	29.6220913230318	outer	0.382652545519344	22.7652329700038	neutral	0.385912957469807
BC05_35	12.468115649358	outer	0.385709309321153	4.58334661368316	outer	0.394696623320968
BC05_36	59.8562622054153	inner	0.375013382572529	64.9213039733586	outer	0.379221075897993
BC05_37	32.8031093690326	neutral	0.382291045480365	34.6942280025772	inner	0.383675393886215
BC05_38	54.0896203824082	outer	0.390661753970874	76.0283372876309	inner	0.393401574918462
BC05_39	65.9032020202967	outer	0.226725351864592	47.7466049193708	outer	0.267312270136987
BC05_41	57.0544204988391	inner	0.363769159862725	64.5863428992487	outer	0.366116100500498
BC05_42	60.2393075658746	inner	0.383458206363799	66.3316806536585	neutral	0.392382099434151
BC05_43	61.5390198854201	inner	0.38674852859986	75.0210191478015	inner	0.389186364635179
BC05_44	26.5015581348363	inner	0.391341360300564	16.1918556309834	inner	0.402755673839751
BC05_45	59.7642934517633	outer	0.370188682446155	73.0047801639229	outer	0.36977038657548
BC05_46	54.9422531318542	outer	0.379660088927988	76.4763293400198	inner	0.381441546634371
BC05_47	61.9257380685856	inner	0.377283877198853	71.859669124282	inner	0.377732504529397
