gdsc_ID	all_pseudotime	emt_score
H2731	6.98872980453997	1.44119399967315
H2795	15.0192621354977	0.0450102029804667
H2803	11.475204744571	-0.152942161607529
H2804	12.9897439709306	1.02797286301062
H2810	9.51377383658215	1.5802200295159
H2818	12.4712780298504	1.82388245259654
H2869	14.1678953367005	0.0851750267953367
H290	6.28373197992171	1.02109093898879
H3255	21.0739386735832	-1.39553138704183
H513	22.0006800827527	-1.39172731324723
HA7-RCC	12.8946511125552	0.550219239015154
HARA	9.63599612017889	-0.305313056471819
HCC-15	12.0944324254135	-0.322299047991081
HCC-366	12.4944525182977	0.147711694631638
HCC-44	2.72837567202999	0.634150460179684
HCC-56	14.6581824837884	-1.02252930866216
HCC-78	16.5618440487748	-1.56488353797962
HCC-827	16.0096420536745	-1.27069950809569
HCC1143	7.20819857434741	-0.442619290660451
HCC1187	13.0844731754312	-0.748716196696198
HCC1395	10.3131847270519	2.92658498037931
HCC1419	24.6132342587878	-1.52441529885996
HCC1428	15.2038300577897	-0.910876525161404
HCC1500	20.0876620867866	-1.72547115554825
HCC1569	11.9179028485899	0.31354813698421
HCC1599	10.478530217333	-1.064116469454
HCC1806	13.356563840278	-0.588901087349489
HCC1937	16.8456436291362	-1.3467082966565
HCC1954	15.9751798629567	-1.48741351377261
HCC202	22.1603597761904	-1.70411115678801
HCC2157	15.2831142383221	-0.732886857079578
HCC2218	23.0419549113539	-1.48540358702989
HCC2998	13.9974675232891	-2.07499882992117
HCC38	5.25307718620353	-0.476838541288074
HCC70	25.786132834151	-1.48525772341917
HCE-4	10.2038676078554	0.823191181614666
HCT-116	12.0323426746483	-1.00285803377482
HCT-15	13.6140710007126	-1.72121176343958
HDQ-P1	17.2747884880723	-0.706904343127657
HEC-1	10.8312636386821	-0.155362300349984
HeLa	8.17741458302731	1.41032351086804
Hey	2.38872298537097	1.65888671020629
HGC-27	7.92392968286263	1.72690390297859
HLE	3.86485135295019	0.561889491345781
HMV-II	13.8059649953767	1.46502365241589
HO-1-u-1	9.75158433715853	-0.352413557334499
HOP-62	11.1368949690329	1.5920443515981
HOP-92	10.7509370487992	1.57529932284211
HPAC	23.6596451440778	-1.54492005538411
HPAF-II	16.875152285315	-1.36584348096716
Hs-578-T	13.0749617905242	2.44497831343073
Hs746T	13.2638700376316	1.62783709480865
HSC-2	2.54575228714461	0.0468427664124084
HSC-39	15.9474726300489	-1.82601180425942
HT-1080	11.7575183417877	2.04310379407723
HT-115	15.455195847546	-1.69377933910508
HT-1197	21.0398092911692	-1.29389135897804
HT-1376	16.9665521142254	-1.60915363650831
HT-144	13.1864105185473	2.07654669981531
HT-29	16.6392516706949	-1.21392963382702
HT-3	15.8970360017171	-0.991789123740071
HT55	15.570075498889	-1.70060428707426
HTC-C3	12.2854293253005	-0.503472346765703
HuCCT1	12.6270001833853	-0.895438452026584
huH-1	13.7810261482664	-0.0905746875127922
HuH-7	13.8019894681413	-0.677082821757694
HuP-T3	17.4033619706272	-1.78379149220212
HuP-T4	20.2198188521302	-1.84016311746546
HUTU-80	13.806596509032	0.14972675447417
IA-LM	12.9701359317032	0.955995633851526
IGR-1	8.32406646220298	1.98401038756307
IGR-37	13.9402622347574	1.795588808199
IGROV-1	11.7546188651561	-0.601448797809126
IHH-4	12.3567680246321	1.13382189879389
IM-95	11.5272081194865	-2.0077395291661
IPC-298	11.4045153302143	1.81990880207536
IST-MEL1	3.16060618611926	2.26405029281747
IST-MES1	12.1017311898607	1.00685826439622
IST-SL1	11.2181077852496	-0.102325518352563
IST-SL2	9.06693723151699	-1.53101616608408
J82	4.35280488472957	0.979070918045628
JAR	11.8650181883345	-1.05128020606198
JEG-3	9.65581731677323	-0.676495897611719
JHH-1	15.2550822017777	-1.76938140772214
JHH-2	13.9824820317795	0.947648845537851
JHH-4	9.04149323611528	0.261547406085906
JHH-6	13.1852311699308	0.407414156026345
JHH-7	13.932553814196	-0.671220467637541
JHOS-2	12.7746962185992	-0.578347353223379
JHOS-3	12.9806316500104	-0.177798082020632
JHOS-4	8.95398916914814	-1.36059114365111
JHU-029	16.197970790806	0.0960337348103488
JIMT-1	10.9180248913907	-0.35798930347188
K2	11.7568528755065	1.66040563954127
K5	9.1675815303909	2.46023546853135
KATOIII	14.3884310216541	-1.37533205204186
KGN	5.74962011638926	1.47080897900904
KLE	10.7386986434632	0.0949125968220686
KM12	8.66647764472969	-1.07893177082779
KMRC-1	13.5044256308598	1.92771875978121
KMRC-20	14.3228768462331	1.0458142213492
KNS-62	12.164635701714	-0.132450425851376
KP-1N	2.30888097262689	0.0785101502615791
KP-2	22.0296328933453	-0.66694352852628
KP-3	4.65463004559742	-0.669019405639558
KP-4	12.8320573333068	0.52024821419157
KU-19-19	13.7486364354985	-0.678870883196903
KURAMOCHI	12.6107508175725	0.590237326370698
KYAE-1	18.9279195742815	-1.15942136715925
KYM-1	13.4021561533682	0.913066047718293
KYSE-140	12.9839082550114	-0.656076187751948
KYSE-150	13.3470444608388	-1.19227847808531
KYSE-180	10.6845569706543	-0.691709659259437
KYSE-220	12.1888114380823	-1.01059548472079
KYSE-270	14.6973908273741	-0.0313719132228595
KYSE-410	3.53670803252868	-0.559151980983943
KYSE-450	14.9488594670348	-0.939702366582048
KYSE-50	15.2157838745456	-1.03796881417011
KYSE-510	13.1022577750968	-0.921176424033016
KYSE-520	10.194721337738	-0.442648978094967
KYSE-70	13.2332940876902	-0.336270303041242
LB1047-RCC	7.30394755077135	1.53800149156734
LB2241-RCC	11.9027038089447	0.0996422790428059
LB2518-MEL	12.1564775302955	1.95485267140618
LB373-MEL-D	13.3567842455326	1.8853219735116
LB647-SCLC	7.30484524604046	0.669660695354877
LB771-HNC	6.43856561967	-0.321619163086942
LB831-BLC	6.42140917543311	1.52277378063351
LB996-RCC	10.3050907069717	0.117932655505327
LC-1-sq	10.3744869369462	-0.654653440630548
LC-2-ad	18.947360095289	-1.44244733723298
LCLC-103H	12.0232551792267	0.489915634117823
LCLC-97TM1	7.08726435102429	-1.12352250670522
LK-2	13.4282965167005	-0.469383571713606
LNCaP-Clone-FGC	9.75539512273199	-1.52040154828508
LOU-NH91	11.0374709761998	0.987794016298945
LoVo	19.9655264555488	-1.30515539985095
LOXIMVI	11.9039786282782	2.16071415340833
LS-1034	15.4703053683129	-1.62277467779078
LS-123	20.4851581670832	-1.39045183437104
LS-180	13.9255778579487	-1.89648798106555
LS-411N	14.3443698374439	-1.91879472424386
LS-513	17.4032573854736	-2.11834222075797
LU-134-A	8.07592934144522	0.287902172562278
LU-135	6.58043593052352	0.992763600713893
LU-139	7.17372755721061	0.608024433744401
LU-165	8.10422357948081	0.15699336729004
LU-65	13.8244746010777	0.128919693815578
LU-99A	7.83553385876144	0.684004049684043
LXF-289	11.3865426675927	0.722444526937792
M14	2.91343657610455	2.07333934900842
MCF7	15.0656455669516	-1.82755912744123
MDA-MB-157	13.2711999898397	-0.211451874182935
MDA-MB-231	2.68770650702853	0.995658423467028
MDA-MB-330	23.0890384878871	-1.80020447715319
MDA-MB-361	11.6077098332531	-1.06931249437181
MDA-MB-415	13.1098870789536	-1.01747334956604
MDA-MB-436	3.32022129284408	1.22806253753171
MDA-MB-453	23.6849072942619	-0.754176241602941
MDA-MB-468	12.5648085977467	-1.26653276479954
MDST8	12.6541668290357	2.56796934548941
ME-180	18.0918978821859	-1.52119372090209
MEL-HO	8.16049133221169	0.921862205890105
MEL-JUSO	12.6123912432699	1.70604268278624
MES-SA	12.1709368766824	1.21263698210776
Mewo	12.4074341515897	1.78943567468247
MFE-280	9.08506960709448	-0.767525145475156
MFE-296	3.31426154962753	0.42116097513012
MFE-319	12.4497015092109	-1.33563457502087
MFH-ino	10.4168144251406	1.38944388103259
MFM-223	15.6324467861989	-0.932565993551421
MIA-PaCa-2	12.0385559147025	0.613402606951778
MKN1	7.70500559373968	0.162172718901351
MKN28	24.4626592752432	-2.17179213805827
MKN45	13.4053899041384	-1.02454299620978
MKN7	17.52786185519	-1.26317777218921
ML-1	11.765566279109	1.98082340072522
MMAC-SF	14.0886722175358	1.38714407998902
MPP-89	6.13490789960611	1.04066195023311
MRK-nu-1	10.1639671223558	-1.61737089505539
MS-1	8.38028076626028	1.43150880225747
MS751	7.40333032033502	-1.06408746461426
MSTO-211H	2.36490912293979	1.59482680628798
MZ1-PC	25.1865076773622	-1.43659066772429
MZ2-MEL	6.72164117455892	1.72913716614557
MZ7-mel	12.1434540238054	1.72594051928384
NCC010	8.53622779193333	1.42811898192997
NCC021	7.76371265502067	0.878943903866011
NCCIT	9.42858641370862	0.232600351300887
NCI-H1048	5.4630336065613	-0.27512011912647
NCI-H1092	7.37666675438526	0.975929005274404
NCI-H1105	9.21722545296743	0.665074301585087
NCI-H1155	3.76695463821024	1.15865952280781
NCI-H1299	1.92451730777302	0.79619931317058
NCI-H1304	7.13992701340663	-0.0336983186436514
NCI-H1341	7.79054470961399	0.694787369188247
NCI-H1355	12.2285895548655	0.234412036702868
NCI-H1395	7.71993281943698	1.51767147291457
NCI-H1417	9.0844970372846	-0.00922199622115359
NCI-H1435	17.9714264411731	-1.26106356753608
NCI-H1436	5.00878794231916	-0.225726678630469
NCI-H146	9.31349927284309	-0.33312861637167
NCI-H1563	9.87068557621409	1.0601377929654
NCI-H1568	15.1665137620391	-1.29751940945901
NCI-H1573	16.7083641048769	-1.2645044906276
NCI-H1581	8.78125197375224	0.323984230835625
NCI-H1623	13.7702477058741	-0.654168384040256
NCI-H1648	15.9845771359616	-0.633525045775444
NCI-H1650	20.2608272427749	-0.498401183686446
NCI-H1651	12.9061167018	0.570956395052284
NCI-H1666	20.7963572430194	-0.842091382084294
NCI-H1688	15.0445382178939	-1.4145541284098
NCI-H1693	6.94675534770171	-0.774453353432834
NCI-H1694	5.88398784170185	0.877304462722754
NCI-H1703	9.17585847971205	0.494914728302884
NCI-H1734	12.3965266968711	-1.22621496364425
NCI-H1755	4.90999623329006	1.65826144091279
NCI-H1770	4.35105257683395	1.31227382040308
NCI-H1781	21.5898082390537	-1.27965785887523
NCI-H1792	9.17961188761445	1.95794942313622
NCI-H1793	10.2306668424282	0.0847969811037383
NCI-H1836	9.1679255341276	-0.745969034874955
NCI-H1838	13.4622609750323	-1.08819472533681
NCI-H1869	20.8303358911796	-1.98392247243271
NCI-H187	3.36600870978973	-0.20332007814
NCI-H1876	6.88327655301703	-0.0588684508730428
NCI-H1915	11.7860634691645	1.73810475477963
NCI-H1944	8.66887029449417	-0.939229332607334
NCI-H196	6.04307600597951	1.80688710745608
NCI-H1963	5.01187396296293	0.204459183036635
NCI-H1975	12.2079321537055	0.188734675910988
NCI-H1993	24.188000704103	-0.923814017887909
NCI-H2009	14.9759853978889	0.16415400564527
NCI-H2023	12.7479433324745	0.0495065092075703
NCI-H2029	9.62055522251018	-1.34624991389972
NCI-H2030	3.76784004898732	0.813400218194414
NCI-H2052	12.696816188372	1.7434827823732
NCI-H2066	8.49030347074804	-0.635245692609491
NCI-H2085	14.6611647414006	-0.433289151019605
NCI-H2087	5.47684889981952	-0.745943161039995
NCI-H209	6.67559177204629	-0.472550227760249
NCI-H211	5.29454476114816	-0.320104726271051
NCI-H2110	11.4097043433535	-0.987819543827625
NCI-H2122	11.0288411105648	-1.00968084787332
NCI-H2126	12.5704536264303	0.782247485833365
NCI-H2135	12.9669500251509	0.738978221826607
NCI-H2141	9.25032063037583	0.237606903677559
NCI-H2170	7.52462986207822	-1.09237907040919
NCI-H2172	5.86574867673854	0.928906938119496
NCI-H2196	7.68880330400374	0.0286614631960002
NCI-H2227	6.92333331606159	0.955241405578607
NCI-H2228	13.6090789482163	0.34096952926896
NCI-H226	9.43404738168048	1.177688183806
NCI-H2291	14.5382346285268	-1.32321879861649
NCI-H23	3.51336706192129	0.671966438427744
NCI-H2342	16.4925790211209	-1.39649804785223
NCI-H2347	17.7384642676922	-2.00431804797248
NCI-H2405	10.3394152668584	0.312364366645633
NCI-H2444	17.2130463574356	-0.587589127177908
NCI-H2452	12.7526952487669	1.15181293037171
NCI-H250	9.43077280063814	-0.158903531504319
NCI-H28	13.6420793336766	0.38334918810314
NCI-H292	12.9834345500329	-0.816750553485534
NCI-H3122	15.6433844518573	-0.978344710023372
NCI-H322M	25.446115010927	-0.967345418918585
NCI-H345	9.04731557879829	-0.270098202799979
NCI-H358	15.199654788863	-0.667105700209607
NCI-H378	7.86279686457921	0.739322442401869
NCI-H441	16.4300476822127	-1.36328863917757
NCI-H446	11.5735944859976	1.71305037480276
NCI-H510A	5.60529492912303	-0.842048902065105
NCI-H520	6.78282690980963	-0.345010449547161
NCI-H522	12.1834525049317	0.156778273954601
NCI-H524	9.27879671407516	1.28473582096465
NCI-H526	4.43743496619642	-0.928644860402128
NCI-H596	13.2751189107097	1.14071036309136
NCI-H630	8.30836712540635	-1.54491208219854
NCI-H64	7.18482932908756	0.0166302449273608
NCI-H647	8.56176509006687	1.69437997352446
NCI-H650	4.15821066261932	1.06504500126892
NCI-H660	13.7223598498533	-0.992887193578084
NCI-H661	8.66861604707809	0.652328329482824
NCI-H69	7.16520775991761	-0.292252658223517
NCI-H716	3.63502611963208	0.140858675173109
NCI-H720	3.997347549175	0.124532530320187
NCI-H727	14.0207638973863	-1.12795778948487
NCI-H740	5.81556463726452	-0.326504324462402
NCI-H747	19.8144778641239	-1.88586070206362
NCI-H748	6.73559485271657	0.0902985136188069
NCI-H810	13.9355448270953	-1.19557152737192
NCI-H82	6.07902435382548	1.36977416701109
NCI-H835	7.9183952664843	-0.407513843425053
NCI-H838	11.0464467805149	0.700553267578824
NCI-H841	13.3347314286348	0.494498167001948
NCI-H847	7.77676823823965	1.72497466772211
NCI-N87	17.4269687949117	-1.1455863284346
NCI-SNU-1	13.0669855826242	0.861439380782589
NCI-SNU-16	17.2151775285234	-1.68827801961881
NCI-SNU-5	11.1323867629411	0.0956364897578726
NEC8	7.5464072137943	-0.482437951877362
NUGC-3	11.8460016246385	-0.578619695630766
NUGC-4	17.529816494742	-1.76362915792152
OACM5-1	7.3013842768615	1.10853286526411
OACp4C	15.6123250598505	-0.677017813900509
OAW-28	6.80868655387329	-1.19731001034916
OAW-42	12.2962567574294	-0.685172884567169
OC-314	10.3288449137835	0.0945188392264106
OCUB-M	8.52882801799956	-1.3219309105478
OCUM-1	21.3842883339633	-2.48809137765467
OE19	21.9016325079239	-1.50498222935596
OE21	18.9407982264056	-0.047728743717822
OE33	11.5203062171845	-1.61803077797166
OS-RC-2	13.1941785348459	1.30651104816635
OV-17R	5.01486047744509	0.47624778168918
OV-56	12.0848196283394	1.70416558257643
OV-7	7.4182069109297	2.24852858727287
OV-90	5.49207434598205	-1.17662492004186
OVCA420	10.3938065343348	-0.632750819620261
OVCAR-3	13.0910661228866	-0.737546766495084
OVCAR-4	10.6015355434981	-1.66296327563036
OVCAR-5	11.9448954778628	-0.16333739868026
OVCAR-8	11.8806561537234	0.553171961689655
OVISE	15.0279353060131	-1.28648375880076
OVK-18	9.68672135317723	0.559711514302201
OVKATE	25.2571064733157	-1.41637163425874
OVMIU	15.4658200171739	-1.74343255010591
OVTOKO	6.46715018578451	0.889710352421485
PA-1	7.00526769282204	0.675294020034603
PA-TU-8902	6.51003521736332	-0.901297548920598
PA-TU-8988T	12.4484791442478	-0.109493116833397
PANC-02-03	19.4090703081253	-1.10984487508207
PANC-03-27	12.4092806045784	-0.916341494644579
PANC-04-03	27.6110505043211	-1.47007847523655
PANC-08-13	15.0538776392768	-1.21359637745773
PANC-10-05	13.5679338713809	-1.37668225014055
PC-14	15.1836839664508	-0.769995958138372
PC-3	13.5274687001598	-0.69071091674104
PEO1	5.42414009219485	-0.428475027024609
PL18	13.153619750407	-0.910984898465244
PL4	19.5213091945033	-1.61840203086696
PSN1	11.179219081639	0.555289943079247
PWR-1E	3.71161508107826	1.60663670103408
QGP-1	14.0653627358291	-0.885759864831475
RCC-AB	4.74404597632355	-0.451381504286038
RCC-ER	11.5431322833416	1.1106174662039
RCC-FG2	5.42477366685798	0.431384355431896
RCC-JF	8.89161308639134	0.323863353031849
RCC-JW	7.05586236857066	0.374095820268412
RCC-MF	13.9568586361663	1.1839907077743
RCC10RGB	14.8860446854818	0.487714331878937
RCM-1	14.4021390877808	-1.75316500629647
RD	12.6688400006886	1.87924305556579
RERF-GC-1B	11.5333620097266	-1.28646898531123
RERF-LC-KJ	26.5490097997973	-1.35373761097497
RERF-LC-MS	10.0793250658714	1.3144840535452
RERF-LC-Sq1	16.0787706125404	-0.596673929222986
RF-48	8.17704452796702	0.707312660111837
RH-1	8.75446905027856	1.37037508390846
RH-18	13.0481463295984	1.88538075994432
RH-41	12.5794676052067	2.18988515590409
RKN	6.87294991554404	2.06045477641426
RKO	12.7924563193983	0.885605216650841
RL95-2	3.77667373639241	-0.888872366926183
RMG-I	14.5887265332365	-1.08322396066316
RO82-W-1	12.7339201254027	1.69685706000105
RPMI-7951	10.6392215922459	3.21384210828483
RT-112	14.3027873491245	-0.816516701514758
RT4	13.8472931675491	-1.20925695194597
RVH-421	14.0006860701476	1.90360626290342
RXF393	13.0126986553794	1.10967973047249
S-117	13.2437900958216	2.26898212388676
SBC-1	9.77207597432041	-0.405747639048232
SBC-3	7.38896489437593	1.00768725885585
SBC-5	9.89794653564725	0.242872144742809
SCaBER	20.2627074474664	-0.46327082298689
SCC90	13.4955404111449	-0.612658045885268
SCH	13.9125814732274	-1.83596523314619
SH-4	12.4722830717628	1.35822208970414
SHP-77	14.1664168807589	0.859450716963093
SiHa	7.15438899219862	0.718274186967793
SISO	13.1336560001553	-0.34963455357012
SJRH30	13.0155218360458	1.66419661390239
SK-CO-1	14.0042613328828	-0.886291468459683
SK-GT-2	13.8707727535653	-1.81177049260922
SK-GT-4	13.5453535511496	-0.616442155992039
SK-HEP-1	10.1232323630232	1.27683107873723
SK-LMS-1	10.766287877181	2.51149059193524
SK-LU-1	13.2274703550338	1.71682905900855
SK-MEL-1	8.16851629281251	1.1819583833688
SK-MEL-2	12.3126111181624	1.7541912844774
SK-MEL-24	13.0670805436163	2.39851018899954
SK-MEL-28	12.6982766363336	1.62837142110398
SK-MEL-3	13.177207556968	1.88907964311569
SK-MEL-30	13.7593583814298	1.22953352170143
SK-MEL-31	13.380318264957	2.42938837817777
SK-MEL-5	12.3338347008438	0.599268858503491
SK-MES-1	10.5512174135768	1.87088192084525
SK-NEP-1	3.29346843253732	1.09911037820478
SK-OV-3	14.2124869150337	-0.367207358234367
SK-UT-1	11.8139774511476	0.92287362784594
SKG-IIIa	10.6809355085102	-0.684514946566002
SKN	6.69621337100483	2.56913650164649
SN12C	1.86653599718232	1.26423502039466
SNG-M	4.31530978228153	-1.32540850885579
SNU-1040	13.6922691885012	-1.60548715481881
SNU-175	11.3637341448308	-1.51862694161278
SNU-182	6.19940133783342	0.500798332021799
SNU-283	19.0723547034884	-1.71265130998508
SNU-387	13.87421496916	1.66846170898918
SNU-398	7.24828457710469	0.318618167431449
SNU-407	13.134694640858	-1.69801661291052
SNU-423	11.8080467557039	1.45471230733668
SNU-449	12.5920248591343	0.369092034570701
SNU-475	11.3854168897096	1.58789626777331
SNU-61	16.0154166004153	-2.09280299329104
SNU-81	8.58974739988301	-1.8107121709239
SNU-C1	21.0769193182699	-1.74272271768659
SNU-C2B	15.5771688582266	-1.35401371364555
SNU-C5	14.0249064490964	-1.87981422948018
STS-0421	11.4088463157597	0.969792944970816
SU8686	23.5517075507176	-0.923153950692932
SUIT-2	12.5067445129911	-0.163996574519864
SW1116	17.4403299628598	-1.99605356442237
SW1271	4.96481217975703	1.31453619867166
SW13	12.9797652206883	0.50749058323988
SW1417	23.0585545086089	-1.70268654396192
SW1463	14.2411092251517	-1.64026410373025
SW156	9.04754868794444	1.09893557366696
SW1573	12.3662903469418	0.21456403193975
SW1710	13.457994220207	1.00069621398685
SW1990	18.8821186718779	-0.242165232464834
SW48	15.6608107611884	-1.20247976005551
SW620	13.6221835423577	-0.460868840714298
SW626	9.41324294366984	-1.476809149432
SW684	4.76220558219503	2.03322503902871
SW756	3.97488677691871	0.444590487991272
SW780	15.6196384580723	-1.28794200048871
SW837	16.7415360403495	-1.40004538090177
SW872	11.3326213362748	2.06831668370816
SW900	13.7759901079228	-0.664604096582467
SW948	12.8213441225817	-1.74361621023871
SW954	13.3675114465178	-0.3100578586335
SW962	13.2820141559758	1.72436442937906
SW982	10.3786227222823	1.68099438740834
T-24	8.61825770084875	1.08550663658649
T-T	15.7975245029305	-0.909908181254184
T47D	16.8771947319404	-1.49766561540667
T84	14.2514156991668	-1.4869078006059
TC-YIK	15.194473829512	-0.898937639769375
TCCSUP	8.97658596339613	0.937637094858436
TE-1	10.2253507345713	-0.40765156997879
TE-10	12.510002517953	-0.728859739115905
TE-11	12.6621862723349	-0.755054020328401
TE-12	12.1285873524	-0.877270454910161
TE-15	17.9961049868712	-1.34953330049767
TE-4	14.4180440198412	-1.21101224748486
TE-441-T	9.96009897191559	2.38761830607276
TE-5	11.5025250328012	-0.540184698514679
TE-6	13.3720300620513	-0.622640413066493
TE-8	12.3865877340386	0.591519811421735
TE-9	7.95768116824339	-0.045145886878327
TGBC11TKB	12.1404602893253	-1.47145972399746
TGBC1TKB	8.16875826992702	-1.24056486853232
TGBC24TKB	14.8898855271593	-1.33899361944549
TK10	3.36975466885544	0.86656654710721
TOV-112D	2.49174425380131	1.33832024207436
TOV-21G	10.5855799280313	0.142984877462488
